time,open,high,low,close,tick_volume,spread,real_volume
2025-06-23 11:00:00+00:00,3367.838,3382.055,3367.838,3380.596,10450,160,0
2025-06-23 12:00:00+00:00,3380.667,3381.012,3355.868,3360.462,14004,160,0
2025-06-23 13:00:00+00:00,3360.425,3387.768,3359.726,3380.59,19267,160,0
2025-06-23 14:00:00+00:00,3380.514,3386.768,3369.812,3386.366,20685,160,0
2025-06-23 15:00:00+00:00,3386.402,3389.82,3384.496,3387.24,9735,160,0
2025-06-23 16:00:00+00:00,3387.2,3393.565,3380.473,3389.774,15004,160,0
2025-06-23 17:00:00+00:00,3389.813,3391.573,3375.607,3382.526,16294,160,0
2025-06-23 18:00:00+00:00,3382.553,3387.755,3376.81,3378.635,9783,160,0
2025-06-23 19:00:00+00:00,3378.665,3382.142,3375.676,3376.362,7101,160,0
2025-06-23 20:00:00+00:00,3376.32,3377.295,3367.229,3368.358,6078,160,0
2025-06-23 22:00:00+00:00,3365.986,3366.026,3350.409,3355.464,12562,160,0
2025-06-23 23:00:00+00:00,3355.435,3357.332,3341.462,3344.235,14140,160,0
2025-06-24 00:00:00+00:00,3344.27,3355.22,3333.168,3351.064,16852,160,0
2025-06-24 01:00:00+00:00,3351.054,3354.415,3342.201,3347.775,17483,160,0
2025-06-24 02:00:00+00:00,3347.724,3352.948,3345.84,3351.894,8987,160,0
2025-06-24 03:00:00+00:00,3351.903,3357.912,3351.518,3352.476,6531,160,0
2025-06-24 04:00:00+00:00,3352.403,3353.419,3347.05,3348.605,6321,160,0
2025-06-24 05:00:00+00:00,3348.534,3348.744,3326.552,3332.044,14204,160,0
2025-06-24 06:00:00+00:00,3332.08,3333.123,3316.022,3322.736,18864,160,0
2025-06-24 07:00:00+00:00,3322.814,3331.754,3316.536,3329.645,17061,160,0
2025-06-24 08:00:00+00:00,3329.658,3332.32,3324.631,3327.323,10473,160,0
2025-06-24 09:00:00+00:00,3327.298,3328.755,3317.893,3318.575,9296,160,0
2025-06-24 10:00:00+00:00,3318.602,3327.663,3318.537,3325.485,6800,160,0
2025-06-24 11:00:00+00:00,3325.459,3328.955,3317.829,3321.214,9065,160,0
2025-06-24 12:00:00+00:00,3321.181,3321.181,3304.515,3314.737,18928,160,0
2025-06-24 13:00:00+00:00,3314.694,3317.953,3295.339,3301.966,26144,160,0
2025-06-24 14:00:00+00:00,3302.009,3310.279,3298.666,3304.519,18006,160,0
2025-06-24 15:00:00+00:00,3304.589,3317.066,3299.787,3313.261,13501,160,0
2025-06-24 16:00:00+00:00,3313.296,3320.489,3311.276,3318.424,7679,160,0
2025-06-24 17:00:00+00:00,3318.452,3321.223,3317.835,3317.926,7295,160,0
2025-06-24 18:00:00+00:00,3317.921,3319.03,3315.663,3317.119,5684,160,0
2025-06-24 19:00:00+00:00,3317.155,3325.184,3316.056,3323.479,6500,160,0
2025-06-24 20:00:00+00:00,3323.526,3324.444,3321.597,3323.086,3762,160,0
2025-06-24 22:00:00+00:00,3324.444,3324.444,3320.842,3321.641,3388,160,0
2025-06-24 23:00:00+00:00,3321.679,3324.882,3321.602,3324.142,2978,160,0
2025-06-25 00:00:00+00:00,3324.139,3330.081,3323.627,3326.955,6698,160,0
2025-06-25 01:00:00+00:00,3326.956,3334.887,3326.348,3334.572,8268,160,0
2025-06-25 02:00:00+00:00,3334.678,3335.209,3327.781,3329.444,6136,160,0
2025-06-25 03:00:00+00:00,3329.445,3332.002,3327.197,3328.295,5291,160,0
2025-06-25 04:00:00+00:00,3328.284,3329.235,3325.797,3327.509,3841,160,0
2025-06-25 05:00:00+00:00,3327.501,3333.742,3326.664,3331.625,5100,160,0
2025-06-25 06:00:00+00:00,3331.609,3333.466,3329.015,3331.652,5966,160,0
2025-06-25 07:00:00+00:00,3331.676,3337.096,3326.751,3330.631,8277,160,0
2025-06-25 08:00:00+00:00,3330.656,3332.414,3326.525,3327.223,7805,160,0
2025-06-25 09:00:00+00:00,3327.251,3327.323,3321.397,3325.283,7284,160,0
2025-06-25 10:00:00+00:00,3325.292,3329.569,3324.199,3324.43,6384,160,0
2025-06-25 11:00:00+00:00,3324.392,3329.548,3322.111,3322.667,7879,160,0
2025-06-25 12:00:00+00:00,3322.66,3329.499,3318.164,3320.609,8649,160,0
2025-06-25 13:00:00+00:00,3320.611,3321.621,3311.894,3314.539,12772,160,0
2025-06-25 14:00:00+00:00,3314.436,3326.368,3312.284,3323.404,11153,160,0
2025-06-25 15:00:00+00:00,3323.458,3327.194,3321.603,3325.627,7599,160,0
2025-06-25 16:00:00+00:00,3325.667,3335.147,3324.142,3334.802,7706,160,0
2025-06-25 17:00:00+00:00,3334.823,3335.418,3324.727,3328.03,8533,160,0
2025-06-25 18:00:00+00:00,3328.016,3331.838,3326.18,3331.583,5435,160,0
2025-06-25 19:00:00+00:00,3331.544,3336.068,3330.347,3333.706,5551,160,0
2025-06-25 20:00:00+00:00,3333.745,3335.674,3331.379,3332.385,3867,160,0
2025-06-25 22:00:00+00:00,3335.125,3335.589,3331.264,3333.211,4281,160,0
2025-06-25 23:00:00+00:00,3333.253,3340.158,3332.814,3339.028,5093,160,0
2025-06-26 00:00:00+00:00,3338.987,3339.381,3332.103,3334.028,7387,160,0
2025-06-26 01:00:00+00:00,3334.065,3336.775,3329.181,3330.222,9595,160,0
2025-06-26 02:00:00+00:00,3330.183,3341.82,3329.209,3339.471,7022,160,0
2025-06-26 03:00:00+00:00,3339.481,3343.223,3336.423,3337.991,5994,160,0
2025-06-26 04:00:00+00:00,3338.026,3338.155,3333.335,3333.983,4678,160,0
2025-06-26 05:00:00+00:00,3333.965,3338.25,3332.364,3334.218,6292,160,0
2025-06-26 06:00:00+00:00,3334.155,3340.367,3330.967,3339.784,8491,160,0
2025-06-26 07:00:00+00:00,3339.755,3347.239,3339.662,3346.051,7453,160,0
2025-06-26 08:00:00+00:00,3346.066,3350.37,3344.448,3348.256,8135,160,0
2025-06-26 09:00:00+00:00,3348.217,3348.792,3338.68,3340.533,9021,160,0
2025-06-26 10:00:00+00:00,3340.535,3343.469,3337.838,3343.253,5582,160,0
2025-06-26 11:00:00+00:00,3343.258,3344.121,3331.469,3332.921,7921,160,0
2025-06-26 12:00:00+00:00,3332.937,3344.056,3321.59,3322.06,15612,160,0
2025-06-26 13:00:00+00:00,3322.116,3328.7,3309.947,3319.925,28319,160,0
2025-06-26 14:00:00+00:00,3319.891,3323.898,3311.896,3318.411,16555,160,0
2025-06-26 15:00:00+00:00,3318.436,3324.928,3318.436,3324.808,9308,160,0
2025-06-26 16:00:00+00:00,3324.881,3333.277,3323.729,3331.322,8120,160,0
2025-06-26 17:00:00+00:00,3331.329,3336.501,3331.145,3332.718,7360,160,0
2025-06-26 18:00:00+00:00,3332.69,3334.914,3331.275,3334.119,5643,160,0
2025-06-26 19:00:00+00:00,3334.155,3334.329,3328.265,3331.301,5614,160,0
2025-06-26 20:00:00+00:00,3331.407,3332.327,3327.804,3328.248,3340,160,0
2025-06-26 22:00:00+00:00,3325.601,3325.842,3318.774,3321.513,5059,160,0
2025-06-26 23:00:00+00:00,3321.555,3323.729,3316.229,3318.758,5056,160,0
2025-06-27 00:00:00+00:00,3318.767,3319.947,3313.226,3318.88,7797,160,0
2025-06-27 01:00:00+00:00,3318.771,3322.012,3314.872,3316.427,9843,160,0
2025-06-27 02:00:00+00:00,3316.498,3320.335,3308.511,3308.891,8934,160,0
2025-06-27 03:00:00+00:00,3308.798,3310.995,3292.557,3294.318,11826,160,0
2025-06-27 04:00:00+00:00,3294.364,3297.58,3291.048,3293.969,8594,160,0
2025-06-27 05:00:00+00:00,3294.008,3300.941,3289.244,3297.103,10501,160,0
2025-06-27 06:00:00+00:00,3297.354,3299.92,3286.871,3294.888,13541,160,0
2025-06-27 07:00:00+00:00,3294.938,3295.377,3283.394,3284.458,13141,160,0
2025-06-27 08:00:00+00:00,3284.502,3291.132,3281.778,3289.427,11467,160,0
2025-06-27 09:00:00+00:00,3289.327,3289.83,3282.072,3282.797,9799,160,0
2025-06-27 10:00:00+00:00,3282.819,3290.959,3279.692,3285.665,8375,160,0
2025-06-27 11:00:00+00:00,3285.713,3287.948,3276.009,3281.389,10549,160,0
2025-06-27 12:00:00+00:00,3281.358,3282.303,3269.409,3270.028,19699,160,0
2025-06-27 13:00:00+00:00,3270.06,3274.422,3255.821,3274.143,28381,160,0
2025-06-27 14:00:00+00:00,3274.231,3278.103,3263.58,3272.407,19640,160,0
2025-06-27 15:00:00+00:00,3272.445,3277.565,3270.922,3274.655,12481,160,0
2025-06-27 16:00:00+00:00,3274.574,3278.629,3273.36,3277.558,7613,160,0
2025-06-27 17:00:00+00:00,3277.598,3282.802,3272.7,3277.353,9134,160,0
2025-06-27 18:00:00+00:00,3277.402,3278.39,3270.464,3275.755,8352,160,0
2025-06-27 19:00:00+00:00,3275.766,3276.588,3268.34,3270.578,7041,160,0
2025-06-27 20:00:00+00:00,3270.616,3275.5,3270.253,3274.526,4750,160,0
2025-06-29 22:00:00+00:00,3272.488,3274.249,3247.921,3263.811,18241,160,0
2025-06-29 23:00:00+00:00,3263.784,3270.95,3262.825,3263.806,9664,160,0
2025-06-30 00:00:00+00:00,3263.775,3269.786,3262.637,3264.626,9122,160,0
2025-06-30 01:00:00+00:00,3264.587,3275.962,3259.456,3273.862,14137,160,0
2025-06-30 02:00:00+00:00,3273.901,3283.293,3273.614,3280.186,9992,160,0
2025-06-30 03:00:00+00:00,3280.215,3282.798,3277.815,3278.981,6845,160,0
2025-06-30 04:00:00+00:00,3278.996,3286.282,3276.964,3285.686,5608,160,0
2025-06-30 05:00:00+00:00,3285.573,3291.407,3284.635,3288.997,7203,160,0
2025-06-30 06:00:00+00:00,3288.983,3295.551,3287.825,3292.123,8121,160,0
2025-06-30 07:00:00+00:00,3292.153,3296.85,3290.725,3292.873,7622,160,0
2025-06-30 08:00:00+00:00,3292.879,3296.594,3288.122,3289.186,7581,160,0
2025-06-30 09:00:00+00:00,3289.188,3289.188,3277.453,3287.791,10453,160,0
2025-06-30 10:00:00+00:00,3287.828,3288.833,3282.44,3283.455,5650,160,0
2025-06-30 11:00:00+00:00,3283.544,3283.821,3274.488,3277.932,8499,160,0
2025-06-30 12:00:00+00:00,3277.993,3288.981,3277.993,3282.089,8891,160,0
2025-06-30 13:00:00+00:00,3282.048,3287.062,3277.955,3284.791,12079,160,0
2025-06-30 14:00:00+00:00,3284.709,3289.576,3279.178,3287.627,11664,160,0
2025-06-30 15:00:00+00:00,3287.601,3290.761,3283.619,3289.625,8999,160,0
2025-06-30 16:00:00+00:00,3289.669,3297.51,3289.073,3297.227,6905,160,0
2025-06-30 17:00:00+00:00,3297.192,3298.607,3291.983,3294.048,6909,160,0
2025-06-30 18:00:00+00:00,3294.061,3299.606,3292.639,3298.414,5420,160,0
2025-06-30 19:00:00+00:00,3298.414,3309.45,3298.022,3308.534,7486,160,0
2025-06-30 20:00:00+00:00,3308.502,3309.33,3302.319,3303.195,4324,160,0
2025-06-30 22:00:00+00:00,3302.878,3314.602,3302.302,3311.423,5526,160,0
2025-06-30 23:00:00+00:00,3311.449,3312.582,3308.556,3312.441,5629,160,0
2025-07-01 00:00:00+00:00,3312.493,3314.839,3309.917,3314.722,6464,160,0
2025-07-01 01:00:00+00:00,3314.663,3320.968,3313.872,3317.842,9519,160,0
2025-07-01 02:00:00+00:00,3317.798,3319.425,3314.344,3316.124,7898,160,0
2025-07-01 03:00:00+00:00,3316.098,3322.683,3315.72,3321.161,6321,160,0
2025-07-01 04:00:00+00:00,3321.173,3323.108,3318.893,3322.98,4588,160,0
2025-07-01 05:00:00+00:00,3322.978,3332.368,3322.905,3328.707,7672,160,0
2025-07-01 06:00:00+00:00,3328.753,3334.567,3325.009,3331.3,7959,160,0
2025-07-01 07:00:00+00:00,3331.358,3339.931,3330.678,3339.497,9826,160,0
2025-07-01 08:00:00+00:00,3339.501,3342.422,3336.753,3339.525,7755,160,0
2025-07-01 09:00:00+00:00,3339.555,3348.07,3338.174,3345.8,7920,160,0
2025-07-01 10:00:00+00:00,3345.782,3349.68,3344.359,3348.643,6560,160,0
2025-07-01 11:00:00+00:00,3348.67,3353.082,3346.971,3349.017,8534,160,0
2025-07-01 12:00:00+00:00,3348.99,3358.015,3348.283,3354.683,12923,160,0
2025-07-01 13:00:00+00:00,3354.643,3355.52,3344.518,3351.512,15355,160,0
2025-07-01 14:00:00+00:00,3351.595,3354.405,3343.583,3345.678,15014,160,0
2025-07-01 15:00:00+00:00,3345.793,3346.684,3336.981,3340.228,13888,160,0
2025-07-01 16:00:00+00:00,3340.215,3343.523,3337.533,3341.723,8091,160,0
2025-07-01 17:00:00+00:00,3341.738,3342.197,3336.913,3339.695,7228,160,0
2025-07-01 18:00:00+00:00,3339.65,3339.921,3336.831,3337.967,4662,160,0
2025-07-01 19:00:00+00:00,3337.987,3340.155,3336.835,3338.005,5444,160,0
2025-07-01 20:00:00+00:00,3338.042,3340.363,3336.771,3338.959,3286,160,0
2025-07-01 22:00:00+00:00,3337.692,3343.826,3336.88,3341.515,5320,160,0
2025-07-01 23:00:00+00:00,3341.569,3341.874,3336.814,3338.152,5152,160,0
2025-07-02 00:00:00+00:00,3338.186,3344.999,3334.557,3339.009,9461,160,0
2025-07-02 01:00:00+00:00,3339.044,3342.877,3330.975,3332.194,10049,160,0
2025-07-02 02:00:00+00:00,3332.234,3338.225,3328.509,3336.737,8574,160,0
2025-07-02 03:00:00+00:00,3336.732,3342.063,3334.893,3339.959,6380,160,0
2025-07-02 04:00:00+00:00,3339.925,3342.033,3339.401,3340.084,4392,160,0
2025-07-02 05:00:00+00:00,3340.09,3343.951,3336.523,3338.756,6504,160,0
2025-07-02 06:00:00+00:00,3338.785,3339.366,3329.884,3333.507,8139,160,0
2025-07-02 07:00:00+00:00,3333.399,3336.836,3327.587,3334.571,9166,160,0
2025-07-02 08:00:00+00:00,3334.605,3338.054,3332.853,3333.558,6462,160,0
2025-07-02 09:00:00+00:00,3333.507,3342.298,3333.033,3341.636,6936,160,0
2025-07-02 10:00:00+00:00,3341.686,3345.758,3340.583,3344.261,5157,160,0
2025-07-02 11:00:00+00:00,3344.298,3347.752,3339.708,3342.199,6445,160,0
2025-07-02 12:00:00+00:00,3342.214,3351.128,3337.733,3346.621,14231,160,0
2025-07-02 13:00:00+00:00,3346.595,3346.62,3334.9,3337.44,14970,160,0
2025-07-02 14:00:00+00:00,3337.479,3343.599,3333.842,3342.961,9995,160,0
2025-07-02 15:00:00+00:00,3342.998,3343.803,3338.677,3341.021,9209,160,0
2025-07-02 16:00:00+00:00,3340.943,3349.237,3340.943,3348.668,7184,160,0
2025-07-02 17:00:00+00:00,3348.626,3350.572,3347.403,3349.622,5295,160,0
2025-07-02 18:00:00+00:00,3349.656,3355.215,3348.486,3354.906,4526,160,0
2025-07-02 19:00:00+00:00,3354.913,3359.519,3354.558,3358.258,5195,160,0
2025-07-02 20:00:00+00:00,3358.302,3360.174,3355.54,3357.315,3520,160,0
2025-07-02 22:00:00+00:00,3358.427,3365.726,3358.411,3361.937,5330,160,0
2025-07-02 23:00:00+00:00,3361.958,3362.315,3348.754,3349.395,8945,160,0
2025-07-03 00:00:00+00:00,3349.42,3349.895,3343.471,3344.788,7620,160,0
2025-07-03 01:00:00+00:00,3344.857,3348.183,3341.88,3345.975,7845,160,0
2025-07-03 02:00:00+00:00,3345.994,3351.399,3345.724,3350.965,5929,160,0
2025-07-03 03:00:00+00:00,3351.008,3351.471,3345.487,3347.509,5012,160,0
2025-07-03 04:00:00+00:00,3347.437,3351.834,3347.384,3350.834,4334,160,0
2025-07-03 05:00:00+00:00,3350.722,3360.459,3350.152,3359.279,6886,160,0
2025-07-03 06:00:00+00:00,3359.345,3363.677,3356.482,3361.859,7548,160,0
2025-07-03 07:00:00+00:00,3361.823,3363.116,3352.628,3353.077,7729,160,0
2025-07-03 08:00:00+00:00,3353.096,3358.383,3351.678,3356.225,6472,160,0
2025-07-03 09:00:00+00:00,3356.183,3356.423,3343.772,3345.687,7785,160,0
2025-07-03 10:00:00+00:00,3345.673,3355.368,3344.745,3353.04,6118,160,0
2025-07-03 11:00:00+00:00,3353.077,3353.717,3342.981,3346.073,6850,160,0
2025-07-03 12:00:00+00:00,3346.041,3352.308,3311.535,3324.487,29260,160,0
2025-07-03 13:00:00+00:00,3324.519,3338.551,3322.071,3332.223,21252,160,0
2025-07-03 14:00:00+00:00,3332.228,3334.704,3323.441,3324.643,15335,160,0
2025-07-03 15:00:00+00:00,3324.636,3331.477,3323.022,3328.045,8682,160,0
2025-07-03 16:00:00+00:00,3328.106,3334.714,3325.676,3333.866,6371,160,0
2025-07-03 17:00:00+00:00,3333.827,3334.862,3328.839,3329.141,4306,160,0
2025-07-03 18:00:00+00:00,3329.069,3330.286,3327.843,3329.132,2499,160,0
2025-07-03 19:00:00+00:00,3329.1,3329.551,3327.011,3328.749,2443,160,0
2025-07-03 20:00:00+00:00,3328.713,3328.911,3325.321,3326.687,2049,160,0
2025-07-03 22:00:00+00:00,3326.167,3329.607,3323.57,3329.07,3248,160,0
2025-07-03 23:00:00+00:00,3329.036,3332.025,3328.526,3330.871,4511,160,0
2025-07-04 00:00:00+00:00,3330.875,3331.12,3325.867,3328.996,5385,160,0
2025-07-04 01:00:00+00:00,3328.948,3334.281,3326.429,3330.056,6937,160,0
2025-07-04 02:00:00+00:00,3330.088,3332.451,3327.079,3327.333,5886,160,0
2025-07-04 03:00:00+00:00,3327.29,3338.948,3326.143,3338.35,5579,160,0
2025-07-04 04:00:00+00:00,3338.307,3342.259,3337.973,3340.817,5142,160,0
2025-07-04 05:00:00+00:00,3340.81,3342.266,3338.371,3339.492,5096,160,0
2025-07-04 06:00:00+00:00,3339.569,3345.127,3339.208,3342.64,6685,160,0
2025-07-04 07:00:00+00:00,3342.664,3343.782,3336.384,3342.947,7383,160,0
2025-07-04 08:00:00+00:00,3342.95,3344.258,3340.849,3342.804,5379,160,0
2025-07-04 09:00:00+00:00,3342.803,3343.06,3332.974,3334.403,6834,160,0
2025-07-04 10:00:00+00:00,3334.373,3338.069,3331.466,3336.799,5758,160,0
2025-07-04 11:00:00+00:00,3336.779,3337.832,3334.35,3334.795,4775,160,0
2025-07-04 12:00:00+00:00,3334.791,3337.83,3331.328,3333.931,6688,160,0
2025-07-04 13:00:00+00:00,3333.888,3338.059,3332.254,3333.856,7035,160,0
2025-07-04 14:00:00+00:00,3333.866,3334.239,3330.866,3333.212,5902,160,0
2025-07-04 15:00:00+00:00,3333.21,3333.982,3330.797,3332.394,3811,160,0
2025-07-04 16:00:00+00:00,3332.357,3335.93,3332.222,3334.998,2595,160,0
2025-07-06 22:00:00+00:00,3341.408,3341.918,3332.388,3333.457,5668,160,0
2025-07-06 23:00:00+00:00,3333.505,3334.51,3326.187,3328.853,6322,160,0
2025-07-07 00:00:00+00:00,3328.83,3329.726,3321.677,3326.505,8239,160,0
2025-07-07 01:00:00+00:00,3326.528,3327.691,3306.618,3316.554,15341,160,0
2025-07-07 02:00:00+00:00,3316.587,3317.783,3305.982,3308.943,9504,160,0
2025-07-07 03:00:00+00:00,3308.903,3315.354,3307.07,3310.848,7834,160,0
2025-07-07 04:00:00+00:00,3310.892,3312.415,3305.219,3307.706,8100,160,0
2025-07-07 05:00:00+00:00,3307.719,3315.104,3307.009,3313.467,8294,160,0
2025-07-07 06:00:00+00:00,3313.422,3315.245,3308.292,3309.878,9251,160,0
2025-07-07 07:00:00+00:00,3309.827,3313.248,3300.64,3302.217,9412,160,0
2025-07-07 08:00:00+00:00,3302.247,3312.774,3301.228,3310.173,8231,160,0
2025-07-07 09:00:00+00:00,3310.112,3311.929,3306.103,3308.924,7606,160,0
2025-07-07 10:00:00+00:00,3308.941,3310.745,3296.296,3302.079,11334,160,0
2025-07-07 11:00:00+00:00,3302.114,3307.641,3299.774,3301.91,12397,160,0
2025-07-07 12:00:00+00:00,3301.94,3312.723,3300.376,3309.551,15121,160,0
2025-07-07 13:00:00+00:00,3309.661,3317.077,3306.199,3316.297,13795,160,0
2025-07-07 14:00:00+00:00,3316.333,3321.396,3313.224,3318.094,10637,160,0
2025-07-07 15:00:00+00:00,3318.049,3322.031,3316.089,3320.836,6448,160,0
2025-07-07 16:00:00+00:00,3320.784,3328.091,3320.082,3327.367,9452,160,0
2025-07-07 17:00:00+00:00,3327.404,3335.818,3327.31,3332.018,8398,160,0
2025-07-07 18:00:00+00:00,3331.911,3335.706,3328.439,3334.291,6390,160,0
2025-07-07 19:00:00+00:00,3334.302,3340.438,3334.302,3336.981,5683,160,0
2025-07-07 20:00:00+00:00,3337.025,3338.067,3335.393,3336.54,3502,160,0
2025-07-07 22:00:00+00:00,3340.928,3345.823,3338.89,3339.804,5550,160,0
2025-07-07 23:00:00+00:00,3339.8,3340.135,3333.921,3334.653,5565,160,0
2025-07-08 00:00:00+00:00,3334.697,3337.314,3331.122,3334.261,9190,160,0
2025-07-08 01:00:00+00:00,3334.23,3336.971,3329.717,3334.805,10241,160,0
2025-07-08 02:00:00+00:00,3334.839,3338.035,3332.838,3334.472,7181,160,0
2025-07-08 03:00:00+00:00,3334.413,3335.477,3329.595,3331.469,5126,160,0
2025-07-08 04:00:00+00:00,3331.418,3332.826,3327.304,3329.612,5269,160,0
2025-07-08 05:00:00+00:00,3329.556,3336.57,3329.486,3334.021,5731,160,0
2025-07-08 06:00:00+00:00,3334.07,3335.993,3330.784,3335.704,6745,160,0
2025-07-08 07:00:00+00:00,3335.752,3339.5,3330.509,3333.912,7341,160,0
2025-07-08 08:00:00+00:00,3333.877,3333.877,3323.192,3323.673,9756,160,0
2025-07-08 09:00:00+00:00,3323.612,3326.736,3321.088,3322.038,7547,160,0
2025-07-08 10:00:00+00:00,3322.055,3327.1,3320.406,3324.621,5617,160,0
2025-07-08 11:00:00+00:00,3324.658,3327.484,3319.94,3324.964,6643,160,0
2025-07-08 12:00:00+00:00,3325.014,3329.864,3324.701,3328.206,7738,160,0
2025-07-08 13:00:00+00:00,3328.201,3328.632,3314.716,3315.27,15579,160,0
2025-07-08 14:00:00+00:00,3315.236,3315.908,3294.284,3296.625,20637,160,0
2025-07-08 15:00:00+00:00,3296.662,3300.313,3287.023,3298.241,15278,160,0
2025-07-08 16:00:00+00:00,3298.249,3301.572,3295.938,3300.481,9861,160,0
2025-07-08 17:00:00+00:00,3300.446,3310.426,3299.282,3306.355,13685,160,0
2025-07-08 18:00:00+00:00,3306.304,3308.159,3300.601,3305.401,7226,160,0
2025-07-08 19:00:00+00:00,3305.438,3306.163,3302.379,3302.992,5400,160,0
2025-07-08 20:00:00+00:00,3303.02,3303.783,3299.326,3301.488,3748,160,0
2025-07-08 22:00:00+00:00,3303.13,3304.074,3300.335,3301.589,4012,160,0
2025-07-08 23:00:00+00:00,3301.616,3303.916,3297.199,3302.277,6211,160,0
2025-07-09 00:00:00+00:00,3302.322,3308.003,3301.815,3307.119,7391,160,0
2025-07-09 01:00:00+00:00,3307.109,3307.286,3299.262,3301.833,9240,160,0
2025-07-09 02:00:00+00:00,3301.818,3303.02,3286.295,3288.57,10411,160,0
2025-07-09 03:00:00+00:00,3288.536,3294.76,3284.933,3293.25,8897,160,0
2025-07-09 04:00:00+00:00,3293.244,3296.376,3291.192,3293.965,5120,160,0
2025-07-09 05:00:00+00:00,3293.898,3297.875,3288.964,3289.441,8190,160,0
2025-07-09 06:00:00+00:00,3289.484,3292.795,3285.495,3292.194,9590,160,0
2025-07-09 07:00:00+00:00,3292.314,3296.019,3288.207,3291.852,9917,160,0
2025-07-09 08:00:00+00:00,3291.822,3292.677,3282.656,3285.04,9176,160,0
2025-07-09 09:00:00+00:00,3285.082,3290.425,3284.331,3289.173,7023,160,0
2025-07-09 10:00:00+00:00,3289.128,3295.987,3288.197,3295.552,6201,160,0
2025-07-09 11:00:00+00:00,3295.504,3295.989,3283.168,3284.936,7775,160,0
2025-07-09 12:00:00+00:00,3284.969,3297.553,3284.969,3296.365,10143,160,0
2025-07-09 13:00:00+00:00,3296.329,3305.283,3291.823,3300.198,15059,160,0
2025-07-09 14:00:00+00:00,3300.167,3312.916,3299.562,3312.275,12315,160,0
2025-07-09 15:00:00+00:00,3312.311,3312.889,3306.354,3309.606,8023,160,0
2025-07-09 16:00:00+00:00,3309.555,3313.324,3307.913,3311.887,5881,160,0
2025-07-09 17:00:00+00:00,3311.906,3314.616,3308.07,3309.498,5988,160,0
2025-07-09 18:00:00+00:00,3309.57,3313.683,3308.081,3311.42,5538,160,0
2025-07-09 19:00:00+00:00,3311.377,3316.874,3310.924,3315.605,5680,160,0
2025-07-09 20:00:00+00:00,3315.645,3315.867,3311.557,3313.846,3342,160,0
2025-07-09 22:00:00+00:00,3315.279,3321.176,3314.721,3319.464,3856,160,0
2025-07-09 23:00:00+00:00,3319.471,3319.723,3315.653,3317.64,3980,160,0
2025-07-10 00:00:00+00:00,3317.559,3322.0,3316.617,3317.746,7136,160,0
2025-07-10 01:00:00+00:00,3317.683,3326.415,3316.401,3322.181,7811,160,0
2025-07-10 02:00:00+00:00,3322.085,3323.679,3318.141,3319.156,5564,160,0
2025-07-10 03:00:00+00:00,3319.216,3320.19,3315.362,3315.758,4901,160,0
2025-07-10 04:00:00+00:00,3315.682,3322.56,3314.773,3322.139,4256,160,0
2025-07-10 05:00:00+00:00,3322.212,3325.055,3320.671,3321.308,5505,160,0
2025-07-10 06:00:00+00:00,3321.149,3328.535,3320.902,3325.252,6529,160,0
2025-07-10 07:00:00+00:00,3325.211,3329.486,3319.867,3321.047,7091,160,0
2025-07-10 08:00:00+00:00,3321.071,3330.155,3319.862,3328.63,5870,160,0
2025-07-10 09:00:00+00:00,3328.602,3330.278,3323.203,3326.474,6378,160,0
2025-07-10 10:00:00+00:00,3326.507,3328.732,3322.228,3325.3,6612,160,0
2025-07-10 11:00:00+00:00,3325.341,3330.318,3318.331,3320.411,8573,160,0
2025-07-10 12:00:00+00:00,3320.424,3326.089,3317.966,3323.783,9885,160,0
2025-07-10 13:00:00+00:00,3323.746,3329.472,3311.935,3312.836,17976,160,0
2025-07-10 14:00:00+00:00,3312.786,3321.609,3310.017,3314.977,13312,160,0
2025-07-10 15:00:00+00:00,3314.949,3321.515,3314.558,3319.725,7241,160,0
2025-07-10 16:00:00+00:00,3319.711,3320.003,3312.108,3315.138,6581,160,0
